dataset,layer_name,layer_idx,angular_distance,type
Cars,model.visual.transformer.resblocks.6.attn.v,38,0.2868378162384033,tot
Cars,model.visual.transformer.resblocks.6.attn.v,38,0.5262548699975014,upper
Cars,model.visual.transformer.resblocks.6.attn.v,38,-0.16688379645347595,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.6.attn.v,38,-0.0725332573056221,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.6.attn.o,39,0.15883244574069977,cross
Cars,model.visual.transformer.resblocks.6.attn.o,39,0.20755234360694885,corr
Cars,model.visual.transformer.resblocks.6.attn.o,39,0.19256801903247833,drift
Cars,model.visual.transformer.resblocks.6.attn.o,39,0.31114184856414795,tot
Cars,model.visual.transformer.resblocks.6.attn.o,39,0.558952808380127,upper
Cars,model.visual.transformer.resblocks.6.attn.o,39,-0.1479116827249527,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.6.attn.o,39,-0.0998992770910263,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.6.mlp.c_fc,40,0.06720652431249619,cross
Cars,model.visual.transformer.resblocks.6.mlp.c_fc,40,0.19729146361351013,corr
Cars,model.visual.transformer.resblocks.6.mlp.c_fc,40,0.0905260518193245,drift
Cars,model.visual.transformer.resblocks.6.mlp.c_fc,40,0.21674396097660065,tot
Cars,model.visual.transformer.resblocks.6.mlp.c_fc,40,0.3550240397453308,upper
Cars,model.visual.transformer.resblocks.6.mlp.c_fc,40,-0.08177277445793152,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.6.mlp.c_fc,40,-0.05650729686021805,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.6.mlp.c_proj,41,0.13434411585330963,cross
Cars,model.visual.transformer.resblocks.6.mlp.c_proj,41,0.3379390835762024,corr
Cars,model.visual.transformer.resblocks.6.mlp.c_proj,41,0.04315521568059921,drift
Cars,model.visual.transformer.resblocks.6.mlp.c_proj,41,0.29452645778656006,tot
Cars,model.visual.transformer.resblocks.6.mlp.c_proj,41,0.5154384151101112,upper
Cars,model.visual.transformer.resblocks.6.mlp.c_proj,41,-0.18952564895153046,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.6.mlp.c_proj,41,-0.03138630837202072,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.7.attn.q,42,0.22642822563648224,cross
Cars,model.visual.transformer.resblocks.7.attn.q,42,0.26112863421440125,corr
Cars,model.visual.transformer.resblocks.7.attn.q,42,0.11780939251184464,drift
Cars,model.visual.transformer.resblocks.7.attn.q,42,0.34107109904289246,tot
Cars,model.visual.transformer.resblocks.7.attn.q,42,0.6053662523627281,upper
Cars,model.visual.transformer.resblocks.7.attn.q,42,-0.18421174585819244,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.7.attn.q,42,-0.08008340746164322,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.7.attn.k,43,0.23672319948673248,cross
Cars,model.visual.transformer.resblocks.7.attn.k,43,0.2660718560218811,corr
Cars,model.visual.transformer.resblocks.7.attn.k,43,0.11955323815345764,drift
Cars,model.visual.transformer.resblocks.7.attn.k,43,0.33664369583129883,tot
Cars,model.visual.transformer.resblocks.7.attn.k,43,0.6223482936620712,upper
Cars,model.visual.transformer.resblocks.7.attn.k,43,-0.2016458958387375,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.7.attn.k,43,-0.08405870199203491,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.7.attn.v,44,0.2911369204521179,cross
Cars,model.visual.transformer.resblocks.7.attn.v,44,0.3371787369251251,corr
Cars,model.visual.transformer.resblocks.7.attn.v,44,0.12117547541856766,drift
Cars,model.visual.transformer.resblocks.7.attn.v,44,0.32300955057144165,tot
Cars,model.visual.transformer.resblocks.7.attn.v,44,0.7494911327958107,upper
Cars,model.visual.transformer.resblocks.7.attn.v,44,-0.3245691955089569,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.7.attn.v,44,-0.10191238671541214,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.7.attn.o,45,0.13169701397418976,cross
Cars,model.visual.transformer.resblocks.7.attn.o,45,0.19272148609161377,corr
Cars,model.visual.transformer.resblocks.7.attn.o,45,0.1732795238494873,drift
